Lkaaear1	2	181697617
Oprl1	2	181718000
Myt1	2	181795564
Pcmtd2	2	181847657
Polr3k	2	181867583
Gm14496	2	181997495
Hnf4g	3	3583041
Zfhx4	3	5317191
Pex2	3	5568213
Gm8797	3	5751050
1700008P02Rik	3	6617930
Pkia	3	7406017
Zc2hc1a	3	7528659
Il7	3	7591877
Stmn2	3	8535483
Hey1	3	8665307
Mrps28	3	8863032
Tpd52	3	8965158
Zbtb10	3	9267967
Zfp704	3	9518552
Pag1	3	9760579
Fabp5	3	10014577
Gm9833	3	10090337
Pmp2	3	10181890
Gm37389	3	10188557
Fabp9	3	10195452
Fabp4	3	10206332
Fabp12	3	10272696
Impa1	3	10321697
Gm38303	3	10328696
Slc10a5	3	10333695
Zfand1	3	10345635
Chmp4c	3	10397881
Snx16	3	10428959
Ralyl	3	13826971
Slc7a12	3	14493263
Lrrcc1	3	14553223
E2f5	3	14592475
Rbis	3	14608784
Car13	3	14652364
Car1	3	14787292
Car3	3	14868017
Car2	3	14893521
Gm9733	3	15314426
Sirpb1a	3	15399086
Sirpb1b	3	15535408
Sirpb1c	3	15821836
Gm5150	3	15976653
Ythdf3	3	16200124
Cypt12	3	17948684
Bhlhe22	3	18055845
Cyp7b1	3	18157644
Armc1	3	19147233
Mtfr1	3	19204072
Pde7a	3	19267215
Dnajc5b	3	19559728
1700064H15Rik	3	19619522
Trim55	3	19668447
Crh	3	19694398
Cp	3	19983099
Hps3	3	20015630
Hltf	3	20088150
Gyg	3	20138700
Cpa3	3	20228900
Cpb1	3	20261998
Agtr1b	3	20340825
Tbl1xr1	3	22146623
Naaladl2	3	24471181
Nlgn1	3	25879337
Spata16	3	26810416
Ect2	3	27125550
Nceh1	3	27233786
Tnfsf10	3	27329727
Ghsr	3	27374680
Fndc3b	3	27563734
Tmem212	3	27881217
Pld1	3	28036028
Tnik	3	28469536
Slc2a2	3	28714631
Eif5a2	3	28790061
Rpl22l1	3	28806430
Gm1527	3	28909670
Egfem1	3	29386616
Mecom	3	30249652
Actrt3	3	30598506
Mynn	3	30610969
Lrrc34	3	30636068
Lrriq4	3	30658469
Lrrc31	3	30689450
Samd7	3	30756733
Sec62	3	30807069
Gpr160	3	30876571
Phc3	3	30934393
Prkci	3	31024353
Skil	3	31108817
Cldn11	3	31157122
Slc7a14	3	31256618
Kcnmb2	3	32051343
Zmat3	3	32350403
Pik3ca	3	32433078
Kcnmb3	3	32481909
Zfp639	3	32515546
Mfn1	3	32554352
Gnb4	3	32598458
Actl6a	3	32716635
Mrpl47	3	32731501
Ndufb5	3	32744278
Usp13	3	32877808
Pex5l	3	33046327
Ttc14	3	33807346
Ccdc39	3	33828336
Fxr1	3	34045132
Dnajc19	3	34068670
Sox2	3	34651433
Atp11b	3	35805191
Dcun1d1	3	35914775
Mccc1	3	35979995
Ccdc144b	3	36030395
Acad9	3	36079416
Zfp267	3	36160679
Qrfpr	3	36200868
Anxa5	3	36462408
1810062G17Rik	3	36479118
Gm11549	3	36523720
Exosc9	3	36559166
Ccna2	3	36568507
Bbs7	3	36593309
Trpc3	3	36655324
4932438A13Rik	3	36958068
Adad1	3	37092728
Il2	3	37123241
Il21	3	37227697
Cetn4	3	37310228
Bbs12	3	37317003
Fgf2	3	37379227
Nudt6	3	37412560
Spata5	3	37499496
Spry1	3	37642272
Gm5148	3	37719340
Ankrd50	3	38467051
Fat4	3	38949462
Intu	3	40618030
Slc25a31	3	40717475
Hspa4l	3	40770742
Plk4	3	40808451
Mfsd8	3	40832494
Abhd18	3	40892554
1700034I23Rik	3	40901369
Larp1b	3	40995031
Pgrmc2	3	41074686
Jade1	3	41586297
Sclt1	3	41684617
D3Ertd751e	3	41772965
Pcdh10	3	45407010
Pabpc4l	3	46445208
Pcdh18	3	49750310
Slc7a11	3	50168070
Noct	3	51238045
Elf2	3	51296691
Mgarp	3	51392575
Ndufc1	3	51406832
Naa15	3	51445827
Rab33b	3	51490076
Setd7	3	51538099
Mgst2	3	51671518
Maml3	3	51895491
Foxo1	3	52310778
Cog6	3	52999556
Lhfp	3	53151603
Nhlrc3	3	53455957
Proser1	3	53472710
Stoml3	3	53498577
Frem2	3	53585646
Gm10985	3	53845182
Ufm1	3	53858603
Trpc4	3	54237253
Postn	3	54376073
Supt20	3	54710786
Gm21958	3	54713764
Exosc8	3	54732035
Alg5	3	54743428
Smad9	3	54778419
Rfxap	3	54805453
Sertm1	3	54906477
Ccna1	3	55050485
Spg20	3	55124715
Ccdc169	3	55155137
Sohlh2	3	55195992
Dclk1	3	55390716
Gm21954	3	55467097
Nbea	3	55904448
Mab21l1	3	55783755
Tm4sf1	3	57293799
Tm4sf4	3	57433495
Wwtr1	3	57515779
Commd2	3	57648032
Ankub1	3	57675096
Rnf13	3	57785647
Pfn2	3	57844987
Tsc22d2	3	58440749
Serp1	3	58522854
Eif2a	3	58541661
Selenot	3	58584884
Erich6	3	58626753
Siah2	3	58683669
Mindy4b-ps	3	58805359
Clrn1	3	58864684
Med12l	3	59162253
Gpr171	3	59099134
P2ry14	3	59133736
Gpr87	3	59187013
P2ry13	3	59209387
P2ry12	3	59239571
Igsf10	3	59330564
Aadacl2fm2	3	59741061
Aadacl2fm3	3	59869182
Aadacl2fm1	3	59931581
Aadacl2	3	60016081
Aadac	3	60032938
Sucnr1	3	60084717
Mbnl1	3	60551290
P2ry1	3	61005888
Rap2b	3	61365034
B430305J03Rik	3	61364100
Arhgef26	3	62400282
Dhx36	3	62487508
Gpr149	3	62567108
Mme	3	63313783
Strit1	3	63482495
Plch1	3	63797853
E130311K13Rik	3	63922078
Slc33a1	3	63949137
Gmps	3	63999342
Vmn2r1	3	64095515
Vmn2r2	3	64128603
Vmn2r3	3	64273462
Vmn2r4	3	64399206
Vmn2r5	3	64499225
Vmn2r6	3	64548570
Vmn2r7	3	64764904
Kcnab1	3	65163709
Ssr3	3	65386139
Tiparp	3	65541964
Lekr1	3	65748791
Ccnl1	3	65952200
Veph1	3	66175197
Ptx3	3	66222857
Shox2	3	66976749
Rsrc1	3	67169893
Gm17402	3	67370312
Mlf1	3	67387050
Gfm1	3	67453312
Lxn	3	67460962
Rarres1	3	67497247
Mfsd1	3	67593489
Iqcj	3	67974406
Iqschfp	3	68259349
Schip1	3	68345641
Il12a	3	68694595
1110032F04Rik	3	68870874
Ift80	3	68948534
Smc4	3	69019680
Trim59	3	69040021
Kpna4	3	69097131
Arl14	3	69223018
Ppm1l	3	69438831
B3galnt1	3	69586559
Nmd3	3	69739179
Sptssb	3	69839741
Otol1	3	70018160
Sis	3	72928210
Slitrk3	3	73052534
Bche	3	73672111
Zbbx	3	75101470
Serpini2	3	75256224
Wdr49	3	75378572
Pdcd10	3	75536673
Serpini1	3	75600521
Gm29133	3	75767925
Golim4	3	75916016
Fstl5	3	76392144
Rapgef2	3	79174516
Gm17359	3	79400395
Fnip2	3	79511885
Ppid	3	79597496
Etfdh	3	79616644
4930579G24Rik	3	79630949
Rxfp1	3	79689745
Tmem144	3	79832668
Gask1b	3	79915406
Gria2	3	80742142
Glrb	3	80878629
Pdgfc	3	81125228
Ctso	3	81944663
Tdo2	3	81966646
Asic5	3	82001761
Gucy1b1	3	82053347
Gucy1a1	3	82119108
Map9	3	82376656
Npy2r	3	82543233
Rbm46	3	82856855
Lrat	3	82898276
Fgg	3	83011386
Fga	3	83029851
Fgb	3	83045002
Plrg1	3	83063938
Dchs2	3	83242578
Sfrp2	3	83770318
Tlr2	3	83839019
Tmem131l	3	83968915
Mnd1	3	84121859
Trim2	3	84233658
Gm6525	3	84174618
Fhdc1	3	84461313
Arfip1	3	84539359
Gm37240	3	85191972
Tigd4	3	84595303
Tmem154	3	84685383
Fbxw7	3	84897233
Gatb	3	85614870
Fam160a1	3	85738676
Glt28d2	3	85878682
Sh3d19	3	86050817
Prss48	3	85998150
Rps3a1	3	86140321
Lrba	3	86503686
Mab21l2	3	86547105
Dclk2	3	86853501
Cd1d1	3	86997637
Kirrel	3	87126670
Fcrls	3	87257248
Cd5l	3	87364477
Fcrl1	3	87389660
Fcrl5	3	87468225
Etv3	3	87532781
ETV3L	3	87555604
Arhgef11	3	87677796
Lrrc71	3	87742774
Pear1	3	87786098
Ntrk1	3	87786703
Insrr	3	87806526
Sh2d2a	3	87851238
Prcc	3	87872255
Hdgf	3	87911226
Mrpl24	3	87921589
Rrnad1	3	87926659
Isg20l2	3	87935500
Crabp2	3	87951021
Nes	3	87975764
Bcan	3	87993880
Hapln2	3	88024666
Gpatch4	3	88049550
Naxe	3	88057507
Ttc24	3	88073857
Iqgap3	3	88101509
Mef2d	3	88157229
Rhbg	3	88248791
Gm38392	3	88265295
Tsacc	3	88289878
Cct3	3	88309441
Glmp	3	88328168
Tmem79	3	88332401
Smg5	3	88349299
Paqr6	3	88366562
Bglap3	3	88370679
Bglap2	3	88378217
Bglap	3	88383982
Pmf1	3	88402237
Slc25a44	3	88417818
Sema4a	3	88448570
Lmna	3	88495051
Mex3a	3	88536895
Rab25	3	88545164
Lamtor2	3	88551446
Ubqln4	3	88561741
Ssr2	3	88582147
Arhgef2	3	88627009
Rxfp4	3	88652520
Khdc4	3	88699363
Rit1	3	88723943
Syt11	3	88759932
Gon4l	3	88872667
Msto1	3	88909553
Dap3	3	88935992
Ash1l	3	89014998
Gm43738	3	89091519
Rusc1	3	89088646
Fdps	3	89097773
Pklr	3	89141463
Hcn3	3	89153135
Clk2	3	89170858
Scamp3	3	89180119
Fam189b	3	89186219
Gba	3	89205947
Mtx1	3	89218084
Thbs3	3	89221008
Muc1	3	89231219
Trim46	3	89240243
Krtcap2	3	89247936
Dpm3	3	89263218
Slc50a1	3	89269408
Efna1	3	89276437
Efna3	3	89318432
Efna4	3	89335709
Adam15	3	89344269
Dcst1	3	89357736
Dcst2	3	89369762
Zbtb7b	3	89386210
Lenep	3	89401890
Flad1	3	89406437
Cks1b	3	89416927
Shc1	3	89424235
Pygo2	3	89432671
Pbxip1	3	89443829
Pmvk	3	89461777
Kcnn3	3	89597648
Adar	3	89734234
Chrnb2	3	89755413
Ube2q1	3	89778808
She	3	89845102
Il6ra	3	89888627
Atp8b2	3	89951494
Hax1	3	89997113
Ubap2l	3	90026384
4933434E20Rik	3	90057488
4933434E20Rik	3	90059486
1700094D03Rik	3	90065571
Tpm3	3	90086775
Nup210l	3	90158090
Rps27	3	90213086
Rab13	3	90220040
Jtb	3	90233717
Creb3l4	3	90240506
Slc39a1	3	90250892
Crtc2	3	90259144
Dennd4b	3	90272927
Gatad2b	3	90328292
Slc27a3	3	90387588
Ints3	3	90412505
Npr1	3	90458228
Ilf2	3	90482252
Snapin	3	90489529
Chtop	3	90504227
S100a1	3	90512713
S100a13	3	90519508
S100a14	3	90527846
S100a16	3	90540202
S100a2	3	90575947
S100a3	3	90593680
Gm42674	3	90603894
S100a4	3	90604908
S100a5	3	90610151
S100a6	3	90618531
S100a7a	3	90656343
S100a8	3	90669506
S100a9	3	90694176
Pglyrp4	3	90734211
Gm5849	3	90776849
S100a7l2	3	91089470
Pglyrp3	3	92023082
Lor	3	92081706
Prr9	3	92123075
Lelp1	3	92138870
Sprr2a1	3	92218855
Sprr2a2	3	92236322
Sprr2a3	3	92288411
Sprr2b	3	92317352
Sprr2d	3	92340006
Sprr2e	3	92352796
Sprr2f	3	92365814
Sprr2h	3	92386504
Sprr2i	3	92408631
Sprr2j-ps	3	92418739
Gm9774	3	92428727
Sprr2k	3	92433253
Sprr1b	3	92437799
Sprr3	3	92457611
Sprr1a	3	92484923
Sprr4	3	92500378
2310046K23Rik	3	92533508
Ivl	3	92572318
Smcp	3	92586432
2210017I01Rik	3	92606105
Lce6a	3	92620870
Lce1a1	3	92647421
Lce1b	3	92656288
Lce1a2	3	92669464
Lce1c	3	92680082
Lce1d	3	92686354
Lce1e	3	92708237
Lce1f	3	92719517
Gm38119	3	92738373
Lce1g	3	92751243
Lce1h	3	92764140
Lce1i	3	92778054
Lce1j	3	92789677
Lce1k	3	92807091
Kprp	3	92825160
Lce1l	3	92850617
2310050C09Rik	3	92869287
Lce3a	3	92925758
Lce3b	3	92933538
Lce3c	3	92945109
Lce3d	3	92957947
Lce3e	3	92967671
Lce3f	3	92992826
Crct1	3	93014946
Lce1m	3	93018435
Tdpoz8	3	93072164
Crnn	3	93147303
Flg2	3	93209334
Flg	3	93283604
Hrnr	3	93326659
Rptn	3	93396570
Tchh	3	93445703
Tchhl1	3	93470367
S100a11	3	93523387
S100a10	3	93559861
Tdpoz2	3	93652114
Tdpoz1	3	93672821
Tdpoz6	3	93692560
Gm5773	3	93773571
Tdpoz4	3	93796954
Tdpoz3	3	93826568
Gm9117	3	93940088
Tdpoz5	3	93960803
Tdpoz9	3	94051433
Tdpoz7	3	94072133
Spopfm2	3	94176302
Spopfm3	3	94198258
Spopfm1	3	94265410
Them4	3	94321314
Them5	3	94344725
C2cd4d	3	94363502
Rorc	3	94385535
Lingo4	3	94401509
Tdrkh	3	94423970
Oaz3	3	94438164
Mrpl9	3	94447224
Riiad1	3	94472662
Celf3	3	94485246
Snx27	3	94540130
Tuft1	3	94635814
Selenbp2	3	94698984
Cgn	3	94773292
Pogz	3	94859946
Psmb4	3	94885527
Selenbp1	3	94938907
Rfx5	3	94957818
Pi4kb	3	94990787
Zfp687	3	95011019
Psmd4	3	95037654
Pip5k1a	3	95082730
Vps72	3	95117036
Tmod4	3	95126842
Scnm1	3	95131773
Lysmd1	3	95136803
Tnfaip8l2	3	95140940
Sema6c	3	95167240
Gabpb2	3	95199841
Mllt11	3	95225653
Cdc42se1	3	95232570
Gm128	3	95239259
Bnipl	3	95246232
Prune1	3	95267875
Mindy1	3	95288755
Anxa9	3	95301636
Cers2	3	95319195
Setdb1	3	95340363
4930558C23Rik	3	95394651
Arnt	3	95465814
Ctsk	3	95504309
Ctss	3	95541594
Hormad1	3	95573674
Golph3l	3	95604090
Ensa	3	95628547
Mcl1	3	95660982
Adamtsl4	3	95682059
Ecm1	3	95736858
Tars2	3	95750091
Rprd2	3	95789602
Prpf3	3	95843004
Mrps21	3	95867076
Ciart	3	95880377
BC028528	3	95887979
Aph1a	3	95896128
Car14	3	95901229
Anp32e	3	95938318
Plekho1	3	95992215
Vps45	3	96029149
Otud7b	3	96132828
Mtmr11	3	96166861
Sf3b4	3	96174948
Sv2a	3	96188336
Bola1	3	96208148
H2ac21	3	96220086
H2ac20	3	96220620
H2bc21	3	96222428
H3c15	3	96238617
H2ac19	3	96240012
H2ac18	3	96245789
H3c14	3	96247597
H4c14	3	96262496
H3c13	3	96268897
H2bc18	3	96269942
Fcgr1	3	96288439
BC107364	3	96443047
Hjv	3	96527191
Txnip	3	96559920
Gm16253	3	96578823
Polr3gl	3	96586026
Ankrd34a	3	96598205
Lix1l	3	96613660
Rbm8a	3	96631862
Pex11b	3	96640371
Gm42957	3	96644287
Itga10	3	96655051
Ankrd35	3	96680581
Pias3	3	96701227
Nudt17	3	96707314
Polr3c	3	96719559
Rnf115	3	96759651
Cd160	3	96814057
Pdzk1	3	96850105
Gpr89	3	96886813
Gja5	3	96991054
Gja8	3	96919793
Acp6	3	97168038
Bcl9	3	97250789
Olfr1402	3	97414735
Chd1l	3	97585472
Fmo5	3	97642043
Prkab2	3	97666002
Gm17651	3	97673862
Pde4dip	3	97789265
Sec22b	3	97912233
Notch2	3	98081944
Adam30	3	98162399
Reg4	3	98229452
Hmgcs2	3	98295586
Phgdh	3	98326580
Zfp697	3	98568136
Gm4450	3	98451400
Hsd3b4	3	98504792
Gm10681	3	98570674
Hsd3b5	3	98624443
Hsd3b2	3	98716899
Hsd3b3	3	98752325
Hsd3b6	3	98809973
Hsd3b1	3	98855994
Hao2	3	98883880
Wars2	3	99190127
Tbx15	3	99297320
Spag17	3	100014364
Wdr3	3	100150293
Gdap2	3	100184681
Tent5c	3	100470476
Man1a2	3	100623855
Vtcn1	3	100861190
Trim45	3	100929561
Ttf2	3	100954261
Cd101	3	101011542
Ptgfrn	3	101075255
Cd2	3	101281919
Igsf3	3	101420071
Atp1a1	3	101590451
Mab21l3	3	101831017
Slc22a15	3	101890114
Nhlh2	3	102012784
Casq2	3	102116464
Vangl1	3	102179138
Ngf	3	102495466
Tspan2	3	102768021
Tshb	3	102779091
Sycp1	3	102877299
Nr1h5	3	102951895
Sike1	3	103002083
Csde1	3	103039306
Nras	3	103063099
Ampd1	3	103086867
Dennd2c	3	103136186
Bcas2	3	103175410
Trim33	3	103319034
Syt6	3	103610400
Atg4a-ps	3	103645011
Olfml3	3	103730111
Gm10964	3	103742871
Hipk1	3	103765689
Dclre1b	3	103805024
Ap4b1	3	103815772
Gm43064	3	103824110
Bcl2l15	3	103843609
Ptpn22	3	103886021
Rsbn1	3	103940378
Phtf1	3	103996354
Magi3	3	104116816
Lrig2	3	104454168
Slc16a1	3	104648565
Tafa3	3	104774623
Ppm1j	3	104783537
Rhoc	3	104791417
Mov10	3	104806699
Capza1	3	104843642
St7l	3	104897034
Wnt2b	3	104953596
Cttnbp2nl	3	105027530
4930564D02Rik	3	105072825
Kcnd3	3	105563166
Ddx20	3	105682922
Inka2	3	105712720
Rap1a	3	105764301
Adora3	3	105889892
Tmigd3	3	105897472
Tmigd3	3	105911637
I830077J02Rik	3	105928511
Atp5pb	3	105951398
Wdr77	3	105964703
Ovgp1	3	105980567
Pifo	3	106005801
Chil5	3	106024866
Chia1	3	106122674
Chil3	3	106157559
Chil4	3	106210498
Chil6	3	106396783
Dennd2d	3	106492717
Cept1	3	106525031
Dram2	3	106561844
Lrif1	3	106710782
Cd53	3	106775035
Olfr266	3	106823386
Kcna3	3	107037119
Kcna2	3	107108075
Kcna10	3	107189388
Cym	3	107216512
A630076J17Rik	3	107232668
Prok1	3	107236252
Lamtor5	3	107281470
Slc16a4	3	107301672
Rbm15	3	107329547
Kcnc4	3	107448927
Slc6a17	3	107492780
Ubl4b	3	107554380
Alx3	3	107600403
Strip1	3	107622113
Gm10961	3	107632206
Ahcyl1	3	107679839
Csf1	3	107750758
Eps8l3	3	107885064
Gstm5	3	107897253
Gstm7	3	107929075
Gstm6	3	107941298
Gstm3	3	107966489
Gstm2	3	107984077
Gstm1	3	108015114
Gstm4	3	108042651
Ampd2	3	108080356
Gnat2	3	108097110
Gnai3	3	108126713
Gpr61	3	108151601
Amigo1	3	108189310
Cyb561d1	3	108198449
Atxn7l2	3	108206578
Sypl2	3	108219060
Psma5	3	108268450
Sort1	3	108322796
Mybphl	3	108372484
Psrc1	3	108386035
Celsr2	3	108403201
Sars	3	108435037
5330417C22Rik	3	108496115
1700013F07Rik	3	108539436
Tmem167b	3	108559445
Taf13	3	108577460
Wdr47	3	108618499
Clcc1	3	108666376
Gpsm2	3	108700473
Aknad1	3	108760983
Stxbp3	3	108816851
Fndc7	3	108871843
Prpf38b	3	108907266
Henmt1	3	108950416
Fam102b	3	108999302
Slc25a54	3	109098578
Slc25a24	3	109145803
Vav3	3	109513175
Ntng1	3	109962025
Prmt6	3	110248553
Amy2a5	3	113253007
Amy2a4	3	113285646
Amy2a3	3	113318253
Amy2a2	3	113350856
Amy2a1	3	113530915
Amy1	3	113581204
Rnpc3	3	113617608
Col11a1	3	114125629
Olfm3	3	115014900
S1pr1	3	115712752
Dph5	3	115911099
Slc30a7	3	115973189
Extl2	3	116018239
Vcam1	3	116119818
Gpr88	3	116251578
Cdc14a	3	116350649
Rtca	3	116498585
Dbt	3	116531525
Lrrc39	3	116573053
Trmt13	3	116597840
Sass6	3	116612993
Mfsd14a	3	116646920
Gm43191	3	116661581
Slc35a3	3	116691150
Agl	3	116774082
Frrs1	3	116883820
Palmd	3	116943622
4930455H04Rik	3	116976336
Plppr4	3	117340007
Plppr5	3	117587295
Snx7	3	117825291
Dpyd	3	118997526
Ptbp2	3	119751604
Rwdd3	3	121163546
Tlcd4	3	121242429
Alg14	3	121327433
Cnn3	3	121442352
Slc44a3	3	121495966
4930432M17Rik	3	121676872
F3	3	121729292
Abcd3	3	121787038
Arhgap29	3	121984647
Abca4	3	122112283
Gclm	3	122258144
Dnttip2	3	122279829
Bcar3	3	122412163
Fnbp1l	3	122579217
Pde5a	3	122794160
Fabp2	3	122897289
Gm10959	3	122916215
1810037I17Rik	3	122925193
Usp53	3	122958001
Myoz2	3	123020610
Synpo2	3	123156334
Sec24d	3	123316548
Mettl14	3	123377202
Prss12	3	123476755
Ndst3	3	123608509
Tram1l1	3	124322799
1700006A11Rik	3	124413514
1700003H04Rik	3	124568726
Ndst4	3	125566487
Ugt8a	3	125901945
Arsj	3	126402029
Camk2d	3	126721314
Ank2	3	127210481
Larp7	3	127545031
Zgrf1	3	127585756
Neurog2	3	127634383
Alpk1	3	127725418
Tifa	3	127810984
Ap1ar	3	127822265
Fam241a	3	127882691
Pitx2	3	129209734
Enpep	3	129300947
Elovl6	3	129585425
Egf	3	129716440
Lrit3	3	129795955
Rrh	3	129813497
Gar1	3	129828154
Cfi	3	129855608
Pla2g12a	3	129887215
Casp6	3	129907764
Mcub	3	129942583
Sec24b	3	130022156
Col25a1	3	130365689
Etnppl	3	130627484
Ostc	3	130702678
Rpl34	3	130728614
Lef1	3	131167413
Hadh	3	131252760
Cyp2u1	3	131295834
Sgms2	3	131405198
Papss1	3	131604219
Dkk2	3	132132798
Gimd1	3	132637585
Aimp1	3	132672425
Tbck	3	132762916
Npnt	3	132916018
Gstcd	3	133036892
Ints12	3	133101414
Arhgef38	3	133173613
Ppa2	3	133344172
Tet2	3	133504409
Cxxc4	3	134249322
Tacr3	3	134881793
Cenpe	3	135243074
Bdh2	3	135292823
Slc9b2	3	135326543
Slc9b1	3	135372928
Cisd2	3	135415168
Ube2d3	3	135453173
Manba	3	135528507
Nfkb1	3	135638101
Slc39a8	3	135856925
Bank1	3	136189714
Ppp3ca	3	136803925
Emcn	3	137386626
Ddit4l	3	137624972
Gm21962	3	137672032
H2az1	3	137865704
Dnajb14	3	137892116
Lamtor3	3	137923703
Dapp1	3	137956276
Gm5105	3	138058074
1110002E22Rik	3	138073279
Mttp	3	138117411
Trmt10a	3	138151634
4930579F01Rik	3	138201870
Adh7	3	138225571
Adh1	3	138275844
Adh6a	3	138322210
Adh6b	3	138350318
Adh4	3	138423179
Adh5	3	138449296
Metap1	3	138474235
Eif4e	3	138542937
Tspan5	3	138825050
Rap1gds1	3	139000551
Stpg2	3	139457996
Pdha2	3	141211179
Unc5c	3	141650070
Bmpr1b	3	142003280
Pdlim5	3	142317643
Gbp5	3	142508161
Gbp7	3	142540245
Gbp3	3	142566617
Gbp2b	3	142607013
Gbp2	3	142629305
Kyat3	3	142723960
Gtf2b	3	142774325
Pkn2	3	142836453
Lmo4	3	144196875
Hs2st1	3	144499943
Selenof	3	144583992
Sh3glb1	3	144702006
Clca3a1	3	144745327
Clca3a2	3	144808026
Clca3b	3	144835990
Clca4b	3	144921725
Clca4a	3	144963762
Clca1	3	145018296
Clca2	3	145084853
Odf2l	3	145136251
Col24a1	3	145422241
Znhit6	3	145590500
Ccn1	3	145648478
Ddah1	3	145826476
Bcl10	3	145928580
2410004B18Rik	3	145941421
Syde2	3	146004795
Wdr63	3	146074328
Mcoln3	3	146129628
Mcoln2	3	146172673
Lpar3	3	146253574
Ssx2ip	3	146422393
Ctbs	3	146457822
Spata1	3	146478474
Gng5	3	146502689
Rpf1	3	146513692
Uox	3	146601365
Dnase2b	3	146598290
4930503B20Rik	3	146648255
Samd13	3	146665393
Prkacb	3	146771282
Ttll7	3	146918188
Adgrl2	3	148903069
Adgrl4	3	151491486
Ifi44	3	151740441
Ifi44l	3	151760814
Ptgfr	3	151817066
Gipc2	3	152129881
Dnajb4	3	152194406
Fubp1	3	152223624
Nexn	3	152251666
Miga1	3	152307128
Usp33	3	152370047
Zzz3	3	152429149
Ak5	3	152565587
Pigk	3	152847254
St6galnac5	3	152899663
St6galnac3	3	153461720
Asb17	3	153849645
Msh4	3	153881643
Rabggtb	3	153910148
Acadm	3	153933494
Slc44a5	3	154122579
Lhx8	3	154318476
Tyw3	3	154586767
Cryz	3	154609946
Erich3	3	154715824
Tnni3k	3	154920849
Fpgt	3	155089160
Lrriq3	3	155143857
Negr1	3	156939119
Zranb2	3	157541285
Ptger3	3	157606390
Cth	3	157909662
Ankrd13c	3	157977636
Srsf11	3	158023556
Lrrc40	3	158052574
Lrrc7	3	158322556
Depdc1a	3	159512694
Rpe65	3	159612248
Wls	3	159889168
Vmn1r2	4	3170163
Vmn1r3	4	3184853
Tmem68	4	3561947
Tgs1	4	3595747
Lyn	4	3745618
Rps20	4	3833499
Mos	4	3871381
Plag1	4	3919709
Chchd7	4	3944967
Gm11808	4	3973343
Sdr16c5	4	4007799
Sdr16c6	4	4066725
Penk	4	4136175
Impad1	4	4777919
Fam110b	4	5876156
Ubxn2b	4	6206393
Cyp7a1	4	6270622
Sdcbp	4	6387036
Nsmaf	4	6425239
Tox	4	6838955
Car8	4	8191201
Rab2a	4	8571711
Chd7	4	8779032
Clvs1	4	9360492
Asph	4	9558706
Gdf6	4	9853358
2610301B20Rik	4	10886961
Plekhf2	4	10998294
Ndufaf6	4	11063625
Trp53inp1	4	11165405
Ccne2	4	11198065
Ints8	4	11226708
Dpy19l4	4	11291726
Esrp1	4	11359358
Virma	4	11518321
Rad54b	4	11587363
Fsbp	4	11583628
Gem	4	11709604
Cdh17	4	11788021
Pdp1	4	11962318
Tmem67	4	12064687
Rbm12b2	4	12092841
Rbm12b1	4	12143497
Fam92a	4	12162712
Triqk	4	12945195
Runx1t1	4	13818542
Slc26a7	4	14562117
Lrrc69	4	14709840
Otud6b	4	14818042
Pip4p2	4	14889626
Necab1	4	15051019
Tmem64	4	15276292
Calb1	4	15894664
Decr1	4	15931373
Nbn	4	15975257
Osgin2	4	16005504
Ripk2	4	16143190
Mmp16	4	17986019
Cnbd1	4	18991490
Cngb3	4	19395736
Cpne3	4	19544681
Rmdn1	4	19591047
Gm12353	4	19628290
Wwp1	4	19658648
Slc7a13	4	19830471
Atp6v0d2	4	19899723
Ttpa	4	20019361
Ggh	4	20054401
Nkain3	4	20448870
Prdm13	4	21681721
Ccnc	4	21743811
Tstd3	4	21762297
Usp45	4	21802514
Pnisr	4	21862029
Coq3	4	21895917
Faxc	4	21964084
Fbxl4	4	22395817
Pou3f2	4	22485573
Mms22l	4	24549700
Klhl32	4	24731839
Ndufaf4	4	24901542
Gpr63	4	24987820
Fhl5	4	25221392
Ufl1	4	25265210
Fut9	4	25704788
Manea	4	26335698
Epha7	4	28890315
Map3k7	4	31993782
Bach2	4	32412456
Gja10	4	32599860
Casp8ap2	4	32634358
Mdn1	4	32716168
Lyrm2	4	32800906
Ankrd6	4	32877438
Rragd	4	33002608
Ube2j1	4	33041889
Gabrr2	4	33079432
Gabrr1	4	33148054
Pm20d2	4	33181983
Srsf12	4	33221165
Pnrc1	4	33267793
Rngtt	4	33406462
Cnr1	4	33936712
Spaca1	4	34037532
Akirin2	4	34558922
Orc3	4	34592870
Rars2	4	34637562
Slc35a1	4	34675347
Cfap206	4	34709382
Gm136	4	34750023
Smim8	4	34773543
Zfp292	4	34843036
Cga	4	34900574
Mob3b	4	35053279
Ifnk	4	35153030
C9orf72	4	35208730
Lingo2	4	36329197
1700009N14Rik	4	39451035
Aco1	4	40170709
Ddx58	4	40221800
Topors	4	40264725
Smim27	4	40270259
Ndufb6	4	40275006
Tmem215	4	40474674
Aptx	4	40692788
Dnaja1	4	40729649
Smu1	4	40747232
B4galt1	4	40829303
Spink4	4	40925723
Bag1	4	40942346
Chmp5	4	40956855
Nfx1	4	40998449
Aqp7	4	41040606
Aqp3	4	41095452
Nol6	4	41119441
Ube2r2	4	41164561
Ubap2	4	41234728
Dcaf12	4	41303094
Ubap1	4	41369760
Kif24	4	41427816
Nudt2	4	41473038
Myorg	4	41499340
